model_name,run_number,prompt_index,prompt_text,inference_time_seconds,peak_memory_gb,compute_cost_usd,clip_score,frame_consistency,status
HunyuanVideo-1.5,1,1,A person walking in a park on a sunny day,696.6634738445282,39.08249521255493,1.45525258980857,28.25458335876465,0.3614594042301178,SUCCESS
HunyuanVideo-1.5,2,1,A person walking in a park on a sunny day,696.0860357284546,39.08249521255493,1.4540463857438828,30.302568435668945,0.48800212144851685,SUCCESS
HunyuanVideo-1.5,3,1,A person walking in a park on a sunny day,695.9009952545166,39.08249521255493,1.4536598567538792,32.17629623413086,0.4671028256416321,SUCCESS
HunyuanVideo-1.5,1,2,A car driving on a highway with trees in background,696.4140384197235,39.08249521255493,1.4547315469212,23.31884002685547,0.30795031785964966,SUCCESS
HunyuanVideo-1.5,2,2,A car driving on a highway with trees in background,695.3798224925995,39.08249521255493,1.4525711847623188,27.239646911621094,0.09737163037061691,SUCCESS
HunyuanVideo-1.5,3,2,A car driving on a highway with trees in background,696.3730435371399,39.08249521255493,1.45464591316647,23.680891036987305,0.1886371225118637,SUCCESS
HunyuanVideo-1.5,1,3,A cat playing with a ball in a living room,696.6808066368103,39.08249521255493,1.4552887960857814,30.159080505371094,0.09282355010509491,SUCCESS
HunyuanVideo-1.5,2,3,A cat playing with a ball in a living room,696.5160052776337,39.08249521255493,1.4549445443577236,34.84157180786133,0.2502453327178955,SUCCESS
HunyuanVideo-1.5,3,3,A cat playing with a ball in a living room,696.0844132900238,39.08249521255493,1.454042996650272,30.831918716430664,0.10111933946609497,SUCCESS
